id_servico;id_orgao;nome_orgao;servico;servico_digital;avaliacoes_negativas;avaliacoes_positivas;porcentagem_digital
1290;4715;Banco Central do Brasil (BACEN);Tornar-se multiplicador da série "Eu e meu dinheiro";false;5;32;100
1326;37529;Ministério da Fazenda (MF);Capacitar-se no uso dos sistemas de regime  próprio da previdência social;false;2;2;50
1320;37529;Ministério da Fazenda (MF);Reparcelar débitos inscritos em Dívida Ativa da União - Menores que  R$ 1.000.000,00;false;2;4;66
1083;36783;Instituto Nacional da Propriedade Industrial (INPI);Registrar desenho industrial;false;1;2;100
2503;36789;Instituto Nacional de Educação de Surdos (INES);Realizar exames ou consultas no INES;false;8;6;0
2842;36783;Instituto Nacional da Propriedade Industrial (INPI);Solicitar o registro de marca de certificação;false;0;0;100
2861;36783;Instituto Nacional da Propriedade Industrial (INPI);Transferir titular de desenho industrial;false;0;0;100
2657;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter medida da exposição ao  Radônio;false;1;2;100
2832;36783;Instituto Nacional da Propriedade Industrial (INPI);Transferir titular de pedido de patente, de patente ou de certificado de adição de invenção;false;0;2;100
2878;36783;Instituto Nacional da Propriedade Industrial (INPI);Transferir titular de registro de programa de computador;false;0;0;100
2626;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certidão e Certificado de Cadastro ou Registro de Produtos para Saúde;false;3;3;100
2929;7378;Comando da Marinha (CMAR);Obter certidão de tempo de serviço para ex-alunos das Escolas de Marinha Mercante e  de Formação de Oficiais da Marinha Mercante;false;0;8;0
969;37542;Ministério do Desenvolvimento Social  (MDS);Inscrever-se no Cadastro Único para Programas Sociais do Governo Federal;false;407;1773;0
4530;37546;Ministério do Trabalho  (MTB);Registrar Convenção Coletiva de Trabalho, Termo Aditivo e Mediação;false;1;0;75
2972;34302;Fundação Cultural Palmares (FCP);Obter distribuição de alimentos para grupos populacionais quilombolas  em situação de insegurança alimentar;false;0;4;0
4504;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter anuência na importação de produtos sujeitos a vigilância sanitária;false;0;4;66
4025;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter lote para implantação de projetos  no Distrito Industrial de Manaus;false;0;0;0
2261;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certificado de não objeção para exportação;false;1;4;66
3067;908;Agência Nacional de Aviação Civil (ANAC);Transferir propriedade de aeronave ou  motor de Pessoa Física para Pessoa Física;false;0;0;100
3248;908;Agência Nacional de Aviação Civil (ANAC);Obter Licença para exercer a atividade de  Piloto Privado de Helicóptero;false;1;1;50
2849;36783;Instituto Nacional da Propriedade Industrial (INPI);Transferir titular de registro de marca.;false;1;4;100
3347;7581;Comissão Nacional de Energia Nuclear (CNEN);Descartar rejeitos e fontes radioativas em desuso  no Centro Regional de Ciências Nucleares do Nordeste;false;0;1;66
3358;7581;Comissão Nacional de Energia Nuclear (CNEN);Monitorar trabalhadores expostos a radiações ionizantes via  Instituto de Pesquisas Energéticas e Nucleares;false;0;0;100
3537;37532;Ministério da Justiça  (MJ);Obter autorização de residência  e  Carteira de Registro Migratório;false;5;15;0
4032;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Obter concessão de imóvel no Distrito Agropecuário da SUFRAMA  para implantação de Projeto técnico-econômico;false;0;0;0
2875;36783;Instituto Nacional da Propriedade Industrial (INPI);Transferir titular de registro de topografia de circuito integrado;false;0;0;50
2613;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter autorização especial simplificada para estabelecimento de ensino e pesquisa;false;0;2;100
3091;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certificado de Livre Prática;false;3;11;100
2994;36802;Instituto Nacional do Seguro Social (INSS);Aposentar-se por idade (pessoa com deficiência);true;23;21;50
2616;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Cota Suplementar de importação;false;0;0;100
1016;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Obter prorrogação de medida compensatória;false;0;0;66
3793;34312;Fundação Oswaldo Cruz (FIOCRUZ);Visitar o Palácio Itaboraí;true;1;14;50
4610;37539;Ministério das Relações Exteriores (MRE);Apply for eVisa to Brazil;false;0;6;100
1010;37530;Ministério da Indústria, Comércio Exterior e Serviços (MDIC);Requisitar investigação de origem de produto;false;0;0;33
3078;911;Agência Nacional de Telecomunicações (ANATEL);Obter Licenciamento para Estação do Serviço Móvel Pessoal;true;4;0;100
2551;36802;Instituto Nacional do Seguro Social (INSS);Obter Certidão por Tempo de Contribuição;false;140;101;50
2602;911;Agência Nacional de Telecomunicações (ANATEL);Homologar produtos de telecomunicações;true;0;5;100
4807;911;Agência Nacional de Telecomunicações (ANATEL);Obter licenciamento em bloco para estações terrenas da banda Ka;true;0;0;100
47;36802;Instituto Nacional do Seguro Social (INSS);Aposentar-se por idade (trabalhador urbano);true;190;677;50
3040;36802;Instituto Nacional do Seguro Social (INSS);Obter aposentadoria por idade para trabalhador rural;false;27;16;50
1468;37529;Ministério da Fazenda (MF);Aderir ao programa Mais Leite Saudável;true;8;5;100
1121;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Consultar histórico financeiro de imóvel da União;true;5;7;100
32;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Consolidar propriedade de imóvel aforado;true;2;0;100
4090;55699;Superintendência da Zona Franca de Manaus (SUFRAMA);Celebrar Convênio de Emendas Parlamentares com Estado da área de atuação da Suframa;false;0;0;75
31;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Alterar regime ou contrato de utilização de imóvel da União;true;1;6;100
1168;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Emitir DARF para pagamento de taxas sobre imóvel da União;true;114;48;100
1690;4715;Banco Central do Brasil (BACEN);Obter informações relativas a processos em tramitação pela Procuradoria-Geral do Banco Central;false;0;1;100
4892;37546;Ministério do Trabalho  (MTB);Sacar o Abono Salarial;false;18;74;66
1126;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Cancelar inscrição de ocupação de imóvel da União;true;3;8;100
1247;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Compensar Créditos de Receita Patrimonial;true;1;1;100
1034;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Cadastrar-se como fornecedor da Administração Pública;true;370;154;100
22;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Conferir autenticidade de certidões de imóveis da União;true;0;2;100
1125;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Obter autorização de obras em imóvel da União;true;1;4;100
1246;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Impugnar traçado de demarcação da Secretaria do Patrimônio da União - SPU;true;0;0;100
1127;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Consultar dados cadastrais de imóvel da União;true;13;11;100
1122;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Revisar ou cancelar cobrança de taxas sobre imóvel da União;true;0;2;100
2881;34306;Fundação Instituto de Pesquisa Econômica Aplicada (IPEA);Comprar publicações do Ipea e de instituições parceiras.;false;0;0;100
1251;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Consultar e emitir DARF de parcelamento de débitos sobre imóvel da União concedido a partir de 1º de agosto de 2017;true;18;8;100
1195;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Emitir certidões de imóveis administrados pela SPU;true;26;45;100
1194;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Reativar contrato de aforamento de imóvel da União;true;0;0;100
1123;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Consultar e emitir DARF de parcelamento de débitos sobre imóvel da União concedido até julho de 2009;true;16;3;100
1248;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Obter a gestão municipal de praias urbanas;true;1;0;100
4266;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Parcelar Débitos Patrimoniais;true;1;1;100
37;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Obter imóvel da União para uso da Administração Pública Federal e entidades sem fins lucrativos;true;1;0;100
1249;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Obter informações financeiras de imóvel da União oriundo da RFFSA;true;0;2;100
2954;34303;Fundação Escola Nacional de Administração Pública (ENAP);Obter empréstimo de acervo da Biblioteca da ENAP;false;0;1;100
2953;34303;Fundação Escola Nacional de Administração Pública (ENAP);Realizar cursos de capacitação e técnicos no exterior;false;2;8;100
14;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Obter declaração de domínio de imóvel da União;true;6;13;100
1167;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Obter isenção de pagamento de taxas sobre imóvel da União;true;3;7;100
33;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Recuperar uso de terreno da União;true;1;2;100
39;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Transferir titular de imóvel da União;true;32;94;100
1499;37529;Ministério da Fazenda (MF);Obter organização e logística para realização de concurso público;false;2;4;75
1129;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Regularizar dívidas de imóvel da União oriundo da RFFSA;true;0;0;100
36;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Regularizar utilização de imóvel da União para fins privados;true;2;11;100
1196;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Validar Certidão de Autorização para Transferência - CAT de imóvel da União;true;6;10;100
2563;34306;Fundação Instituto de Pesquisa Econômica Aplicada (IPEA);Consultar acervos das bibliotecas do Instituto de Pesquisa Econômica Aplicada;false;1;2;0
1250;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Remeter plantas e valores de imóveis da União (exclusivo para Municípios);true;0;1;100
1124;37545;Ministério do Planejamento, Desenvolvimento e Gestão (MP);Rever área e valor de avaliação de imóvel da União;true;0;3;100
3272;34303;Fundação Escola Nacional de Administração Pública (ENAP);Alojar-se na ENAP;true;0;10;50
3207;34303;Fundação Escola Nacional de Administração Pública (ENAP);Fazer cursos de educação continuada na ENAP;false;1;5;50
2564;34306;Fundação Instituto de Pesquisa Econômica Aplicada (IPEA);Cadastrar representante de organização da sociedade civil;true;0;5;100
2356;34303;Fundação Escola Nacional de Administração Pública (ENAP);Capacitar-se a distância na Escola Virtual de Governo;false;2;60;100
2806;6041;Casa Civil da Presidência da República (CC-PR);Assinar o Diário Oficial da União;false;18;11;66
2357;34303;Fundação Escola Nacional de Administração Pública (ENAP);Especializar-se na Escola Nacional de Administração Pública;false;3;3;33
1693;4715;Banco Central do Brasil (BACEN);Obter audiência com procurador do Banco Central;false;0;0;66
1068;37529;Ministério da Fazenda (MF);Atualizar base de Pessoas Físicas;false;8;9;100
5149;36802;Instituto Nacional do Seguro Social (INSS);Obter Documentos  ou Processos retidos pelo INSS;false;0;0;50
2952;34303;Fundação Escola Nacional de Administração Pública (ENAP);Fazer cursos no Programa de Aperfeiçoamento para Carreiras da ENAP;false;0;4;50
3371;34303;Fundação Escola Nacional de Administração Pública (ENAP);Participar de cursos de formação inicial para carreiras na ENAP;false;8;8;0
72;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Denunciar irregularidades relativas a telecentros;false;5;1;100
2880;34306;Fundação Instituto de Pesquisa Econômica Aplicada (IPEA);Fazer mestrado profissional em políticas públicas e desenvolvimento;false;0;0;40
3403;37536;Ministério das Cidades (MCIDADES);Obter apoio para reabilitação urbana;false;1;1;0
2767;34303;Fundação Escola Nacional de Administração Pública (ENAP);Realizar oficina para elaboração de planejamento estratégico ou plano de ação;false;0;2;100
3308;909;Agência Nacional de Energia Elétrica (ANEEL);Atender as demandas dos órgãos de controle interno e externos e da procuradoria.;false;1;1;0
2366;34301;Fundação Casa de Rui Barbosa (FCRB);Apresentar trabalho acadêmico em eventos científicos da Fundação Casa de Rui Barbosa;false;4;9;100
3042;36802;Instituto Nacional do Seguro Social (INSS);Atualizar Tempo de Contribuição junto ao INSS;false;96;103;0
1245;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter autorização de operações societárias de permissionárias e concessionárias de serviços de radiofusão;false;0;0;100
1109;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter autorização para execução dos serviços de retransmissão e repetição de televisão;false;0;2;100
5148;36802;Instituto Nacional do Seguro Social (INSS);Atualização de dados Cadastrais;false;1;7;50
539;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Denunciar irregularidades em serviço de radiofusão;false;1;2;100
3084;911;Agência Nacional de Telecomunicações (ANATEL);Obter Autorização para Serviço Auxiliar de Radiodifusão e Correlatos;false;0;1;100
3085;911;Agência Nacional de Telecomunicações (ANATEL);Obter Autorização de Uso Temporário de Radiofrequências;true;0;1;100
613;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter benefício fiscal para venda a varejo de Smartphones;false;3;2;100
3080;911;Agência Nacional de Telecomunicações (ANATEL);Obter autorização para prestar serviço de acesso à internet fixa;true;1;5;100
